,player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand
5355,kh11,h-kaltenbach,H.,Kaltenbach,http://www.atpworldtour.com/en/players/h-kaltenbach/kh11/overview,,,,,,,,,,,,,,,
5356,kh13,j-kent,J.,Kent,http://www.atpworldtour.com/en/players/j-kent/kh13/overview,AUS,,,,,,,,,,,,,,
5357,kh14,f-karl,F.,Karl,http://www.atpworldtour.com/en/players/f-karl/kh14/overview,,,,,,,,,,,,,,,
5358,kh15,n-kidson,N.,Kidson,http://www.atpworldtour.com/en/players/n-kidson/kh15/overview,,,,,,,,,,,,,,,
5359,kh16,f-vernon-kirk,F. Vernon,Kirk,http://www.atpworldtour.com/en/players/f-vernon-kirk/kh16/overview,,,,,,,,,,,,,,,
5360,kh17,w-kenyon,W.,Kenyon,http://www.atpworldtour.com/en/players/w-kenyon/kh17/overview,,,,,,,,,,,,,,,
5361,kh18,a-kennedy-jr,A.,Kennedy jr.,http://www.atpworldtour.com/en/players/a-kennedy-jr/kh18/overview,,,,,,,,,,,,,,,
5362,kh19,a-kennedy,A.,Kennedy,http://www.atpworldtour.com/en/players/a-kennedy/kh19/overview,,,,,,,,,,,,,,,
5363,kh20,m-kernochan,M.,Kernochan,http://www.atpworldtour.com/en/players/m-kernochan/kh20/overview,,,,,,,,,,,,,,,
5364,kh21,w-kuhn,W.,Kuhn,http://www.atpworldtour.com/en/players/w-kuhn/kh21/overview,,,,,,,,,,,,,,,
5365,kh22,e-krumbhaar,E.,Krumbhaar,http://www.atpworldtour.com/en/players/e-krumbhaar/kh22/overview,,,,,,,,,,,,,,,
5366,kh23,r-kelsey,R.,Kelsey,http://www.atpworldtour.com/en/players/r-kelsey/kh23/overview,AUS,,,,,,,,,,,,,,
5367,kh24,kilgour,.,Kilgour,http://www.atpworldtour.com/en/players/kilgour/kh24/overview,,,,,,,,,,,,,,,
5368,kh25,g-knowlton,G.,Knowlton,http://www.atpworldtour.com/en/players/g-knowlton/kh25/overview,,,,,,,,,,,,,,,
5369,kh26,j-kyte,J.,Kyte,http://www.atpworldtour.com/en/players/j-kyte/kh26/overview,,,,,,,,,,,,,,,
5370,kh27,c-king,C.,King,http://www.atpworldtour.com/en/players/c-king/kh27/overview,,,,,,,,,,,,,,,
5371,kh28,g-keeler,G.,Keeler,http://www.atpworldtour.com/en/players/g-keeler/kh28/overview,,,,,,,,,,,,,,,
5372,kh29,henry-knight,Henry,Knight,http://www.atpworldtour.com/en/players/henry-knight/kh29/overview,ARG,,,,,,,,,,,,,,
5373,kh31,w-keene,W.,Keene,http://www.atpworldtour.com/en/players/w-keene/kh31/overview,,,,,,,,,,,,,,,
5374,kh30,h-kirkover,H.,Kirkover,http://www.atpworldtour.com/en/players/h-kirkover/kh30/overview,,,,,,,,,,,,,,,
5375,kh32,j-kopf,J.,Kopf,http://www.atpworldtour.com/en/players/j-kopf/kh32/overview,,,,,,,,,,,,,,,
5376,kh45,douglas-kitching,Douglas,Kitching,http://www.atpworldtour.com/en/players/douglas-kitching/kh45/overview,GBR,,,,,,,,,,,,,,
5377,kh47,harold-kitson,Harold,Kitson,http://www.atpworldtour.com/en/players/harold-kitson/kh47/overview,RSA,,,1874.06.17,1874.0,6.0,17.0,,,,,,,,
5378,kh46,stanley-knight,Stanley,Knight,http://www.atpworldtour.com/en/players/stanley-knight/kh46/overview,ARG,,,,,,,,,,,,,,
5379,kh48,e-kinnaird-mcenroe,E.,Kinnaird McEnroe,http://www.atpworldtour.com/en/players/e-kinnaird-mcenroe/kh48/overview,,,,,,,,,,,,,,,
5380,kh49,t-knapp,T.,Knapp,http://www.atpworldtour.com/en/players/t-knapp/kh49/overview,,,,,,,,,,,,,,,
5381,kh50,a-kent,A.,Kent,http://www.atpworldtour.com/en/players/a-kent/kh50/overview,,,,,,,,,,,,,,,
5382,kh51,g-kobbe,G.,Kobbe,http://www.atpworldtour.com/en/players/g-kobbe/kh51/overview,,,,,,,,,,,,,,,
5383,kh52,rolf-kinzl,Rolf,Kinzl,http://www.atpworldtour.com/en/players/rolf-kinzl/kh52/overview,AUT,,,,,,,,,,,,,,
5384,kh53,rf-kalberer,R.F.,Kalberer,http://www.atpworldtour.com/en/players/rf-kalberer/kh53/overview,GER,,,,,,,,,,,,,,
5385,kh54,hans-kulenkampff,Hans,Kulenkampff,http://www.atpworldtour.com/en/players/hans-kulenkampff/kh54/overview,GER,,,,,,,,,,,,,,
5386,kh57,a-kirby,A.,Kirby,http://www.atpworldtour.com/en/players/a-kirby/kh57/overview,,,,,,,,,,,,,,,
5387,kh58,j-kingsley,J.,Kingsley,http://www.atpworldtour.com/en/players/j-kingsley/kh58/overview,,,,,,,,,,,,,,,
5388,kh55,w-kurtz,W.,Kurtz,http://www.atpworldtour.com/en/players/w-kurtz/kh55/overview,,,,,,,,,,,,,,,
5389,kh59,g-kerr,G.,Kerr,http://www.atpworldtour.com/en/players/g-kerr/kh59/overview,,,,,,,,,,,,,,,
5390,kh60,a-keyser,A.,Keyser,http://www.atpworldtour.com/en/players/a-keyser/kh60/overview,,,,,,,,,,,,,,,
5391,kh62,w-knapp,W.,Knapp,http://www.atpworldtour.com/en/players/w-knapp/kh62/overview,,,,,,,,,,,,,,,
5392,kh61,a-kaye-butterworth,A.,Kaye Butterworth,http://www.atpworldtour.com/en/players/a-kaye-butterworth/kh61/overview,,,,,,,,,,,,,,,
5393,kh63,f-keene,F.,Keene,http://www.atpworldtour.com/en/players/f-keene/kh63/overview,,,,,,,,,,,,,,,
5394,kh64,f-kellogg,F.,Kellogg,http://www.atpworldtour.com/en/players/f-kellogg/kh64/overview,,,,,,,,,,,,,,,
5395,kh67,kneeland,.,Kneeland,http://www.atpworldtour.com/en/players/kneeland/kh67/overview,,,,,,,,,,,,,,,
5396,kh68,kessler,.,Kessler,http://www.atpworldtour.com/en/players/kessler/kh68/overview,,,,,,,,,,,,,,,
5397,kh77,niki-kaliyanda-poonacha,Niki,Kaliyanda Poonacha,http://www.atpworldtour.com/en/players/niki-kaliyanda-poonacha/kh77/overview,IND,"Neyveli, India","Neyveli, India",1995.04.27,1995.0,4.0,27.0,,183.0,83.0,"6'3""",75.0,,Right-Handed,Two-Handed Backhand
5398,ki71,kirill-kivattsev,Kirill,Kivattsev,http://www.atpworldtour.com/en/players/kirill-kivattsev/ki71/overview,RUS,Russian Federation,"Volgograd, Russia",1997.10.10,1997.0,10.0,10.0,,183.0,83.0,"6'4""",76.0,,Ambidextrous,One-Handed Backhand
5399,ki74,nicola-kuhn,Nicola,Kuhn,http://www.atpworldtour.com/en/players/nicola-kuhn/ki74/overview,ESP,"Torrevieja, Spain","Innsbruck, Austria",2000.03.20,2000.0,3.0,20.0,2015.0,165.0,75.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
5400,ki34,hao-sheng-koay,Hao Sheng,Koay,http://www.atpworldtour.com/en/players/hao-sheng-koay/ki34/overview,MAS,,,1998.07.27,1998.0,7.0,27.0,,,,,,,,
5401,ki17,maksim-kan,Maksim,Kan,http://www.atpworldtour.com/en/players/maksim-kan/ki17/overview,UZB,,,1994.04.23,1994.0,4.0,23.0,,,,,,,Right-Handed,Two-Handed Backhand
5402,ki75,sevan-kelpetindjian,Sevan,Kelpetindjian,http://www.atpworldtour.com/en/players/sevan-kelpetindjian/ki75/overview,SUI,,,,,,,,,,,,,Ambidextrous,
5403,l002,omar-laimina,Omar,Laimina,http://www.atpworldtour.com/en/players/omar-laimina/l002/overview,MAR,,,,,,,,,,,,,Right-Handed,
5404,l001,miloslav-lacek,Miloslav,Lacek,http://www.atpworldtour.com/en/players/miloslav-lacek/l001/overview,CZE,,"Kadan, Czechoslovakia",1959.04.16,1959.0,4.0,16.0,,155.0,70.0,"5'9""",69.0,175.0,Left-Handed,
5405,l004,anthony-lane,Anthony,Lane,http://www.atpworldtour.com/en/players/anthony-lane/l004/overview,AUS,,"Adelaide, S.A., Australia",1965.05.31,1965.0,5.0,31.0,,180.0,82.0,"6'0""",72.0,183.0,Right-Handed,
5406,l005,jay-lapidus,Jay,Lapidus,http://www.atpworldtour.com/en/players/jay-lapidus/l005/overview,USA,"Durham, NC, USA","Princeton, NJ",1959.05.01,1959.0,5.0,1.0,1980.0,190.0,86.0,"6'2""",74.0,188.0,Left-Handed,
5407,l008,martin-laurendeau,Martin,Laurendeau,http://www.atpworldtour.com/en/players/martin-laurendeau/l008/overview,CAN,"Montreal, Quebec, Canada","Montreal, Quebec, Canada",1964.07.10,1964.0,7.0,10.0,1987.0,172.0,78.0,"6'3""",75.0,190.0,Right-Handed,
5408,l009,leonardo-lavalle,Leonardo,Lavalle,http://www.atpworldtour.com/en/players/leonardo-lavalle/l009/overview,MEX,"Mexico City, Mexico","Mexico City, Mexico",1967.07.14,1967.0,7.0,14.0,1985.0,175.0,79.0,"6'2""",74.0,188.0,Left-Handed,
5409,l006,per-larsson,Per,Larsson,http://www.atpworldtour.com/en/players/per-larsson/l006/overview,SWE,,,,,,,,,,,,,Right-Handed,
5410,l010,glenn-layendecker,Glenn,Layendecker,http://www.atpworldtour.com/en/players/glenn-layendecker/l010/overview,USA,,"Stanford, CA",1961.05.09,1961.0,5.0,9.0,,175.0,79.0,"6'1""",73.0,185.0,Left-Handed,
5411,l012,mike-leach,Mike,Leach,http://www.atpworldtour.com/en/players/mike-leach/l012/overview,USA,"Ponte Vedra Beach, FL","Minneapolis, MN",1960.03.09,1960.0,3.0,9.0,,165.0,75.0,"5'11""",71.0,180.0,Left-Handed,One-Handed Backhand
5412,l013,rick-leach,Rick,Leach,http://www.atpworldtour.com/en/players/rick-leach/l013/overview,USA,"Laguna Beach, CA, USA","Arcadia, CA, USA",1964.12.28,1964.0,12.0,28.0,1987.0,185.0,84.0,"6'2""",74.0,188.0,Left-Handed,
5413,l014,henri-leconte,Henri,Leconte,http://www.atpworldtour.com/en/players/henri-leconte/l014/overview,FRA,"Geneva, Switzerland","Lillers, France",1963.07.04,1963.0,7.0,4.0,1980.0,175.0,79.0,"6'1""",73.0,185.0,Left-Handed,
5414,l015,phil-lehnhoff,Phil,Lehnhoff,http://www.atpworldtour.com/en/players/phil-lehnhoff/l015/overview,USA,,"Moraga, CA, USA",1960.12.08,1960.0,12.0,8.0,,,,,,,Right-Handed,
5415,l018,ivan-lendl,Ivan,Lendl,http://www.atpworldtour.com/en/players/ivan-lendl/l018/overview,USA,"Goshen, CT","Ostrava, Czechoslovakia",1960.03.07,1960.0,3.0,7.0,1978.0,175.0,79.0,"6'2""",74.0,188.0,Right-Handed,One-Handed Backhand
5416,l017,gary-lemon,Gary,Lemon,http://www.atpworldtour.com/en/players/gary-lemon/l017/overview,USA,,"Los Angeles, CA, USA",1961.04.16,1961.0,4.0,16.0,,178.0,81.0,"6'3""",75.0,190.0,Right-Handed,
5417,l019,sergei-leonjuk,Sergei,Leonjuk,http://www.atpworldtour.com/en/players/sergei-leonjuk/l019/overview,RUS,,,,,,,,177.0,80.0,"6'0""",72.0,183.0,Right-Handed,
5418,l021,john-letts,John,Letts,http://www.atpworldtour.com/en/players/john-letts/l021/overview,USA,,"Houston, TX",1964.05.11,1964.0,5.0,11.0,,175.0,79.0,"6'1""",73.0,185.0,Right-Handed,
5419,l020,christophe-lesage,Christophe,Lesage,http://www.atpworldtour.com/en/players/christophe-lesage/l020/overview,FRA,,,,,,,,,,,,,Right-Handed,
5420,l022,brian-levine,Brian,Levine,http://www.atpworldtour.com/en/players/brian-levine/l022/overview,RSA,,"Capetown, South Africa",1958.08.20,1958.0,8.0,20.0,,158.0,72.0,"6'0""",72.0,183.0,Right-Handed,
5421,l023,jon-levine,Jon,Levine,http://www.atpworldtour.com/en/players/jon-levine/l023/overview,USA,,"Phoenix, AZ",1963.09.29,1963.0,9.0,29.0,,150.0,68.0,"5'10""",70.0,178.0,Right-Handed,
5422,l025,richard-lewis,Richard,Lewis,http://www.atpworldtour.com/en/players/richard-lewis/l025/overview,GBR,,"Winchmore Hill, Middlesex",1954.12.06,1954.0,12.0,6.0,,,,,,,Left-Handed,
5423,l026,david-lewis,David,Lewis,http://www.atpworldtour.com/en/players/david-lewis/l026/overview,NZL,,"Lower Hutt, New Zealand",1964.09.03,1964.0,9.0,3.0,,164.0,74.0,"5'11""",71.0,180.0,Right-Handed,
5424,l024,chris-lewis-nzl,Chris,Lewis (NZL),http://www.atpworldtour.com/en/players/chris-lewis-nzl/l024/overview,NZL,"Irvine, CA, U.S.A.","Auckland, New Zealand",1957.03.09,1957.0,3.0,9.0,,165.0,75.0,"5'11""",71.0,180.0,,
5425,l027,mark-lewis,Mark,Lewis,http://www.atpworldtour.com/en/players/mark-lewis/l027/overview,NZL,,,,,,,,,,,,,Right-Handed,
5426,l032,scott-lipton,Scott,Lipton,http://www.atpworldtour.com/en/players/scott-lipton/l032/overview,USA,,"San Jose, CA, USA",1959.09.15,1959.0,9.0,15.0,,,,,,,Left-Handed,
5427,l030,carl-limberger,Carl,Limberger,http://www.atpworldtour.com/en/players/carl-limberger/l030/overview,AUS,"Sydney, NSW, Australia","Wagga Wagga, NSW, Australia",1964.01.24,1964.0,1.0,24.0,1983.0,161.0,73.0,"5'7""",67.0,170.0,Right-Handed,
5428,l031,peter-lindgren,Peter,Lindgren,http://www.atpworldtour.com/en/players/peter-lindgren/l031/overview,SWE,,"Stockholm, Sweden",1964.06.01,1964.0,6.0,1.0,,157.0,71.0,"5'9""",69.0,175.0,Right-Handed,
5429,l033,shu-wah-liu,Shu-Wah,Liu,http://www.atpworldtour.com/en/players/shu-wah-liu/l033/overview,CHN,,,,,,,,,,,,,,
5430,l038,mark-long,Mark,Long,http://www.atpworldtour.com/en/players/mark-long/l038/overview,NZL,,,,,,,,,,,,,Right-Handed,
5431,l034,jose-llamas,Jose,Llamas,http://www.atpworldtour.com/en/players/jose-llamas/l034/overview,MEX,,,,,,,,,,,,,Right-Handed,
5432,l036,john-lloyd,John,Lloyd,http://www.atpworldtour.com/en/players/john-lloyd/l036/overview,GBR,,"Leigh-On-Sea, England",1954.08.27,1954.0,8.0,27.0,,165.0,75.0,"5'10""",70.0,178.0,Right-Handed,
5433,l039,jose-lopez-maeso,Jose,Lopez-Maeso,http://www.atpworldtour.com/en/players/jose-lopez-maeso/l039/overview,ESP,,"Puertollano, Spain",1956.12.24,1956.0,12.0,24.0,,145.0,66.0,"5'8""",68.0,173.0,,
5434,l041,jorge-lozano,Jorge,Lozano,http://www.atpworldtour.com/en/players/jorge-lozano/l041/overview,MEX,"Guadalajara, Mexico","San Luis Potosi, Mexico",1963.05.17,1963.0,5.0,17.0,1986.0,155.0,70.0,"5'11""",71.0,180.0,Right-Handed,
5435,l042,tadeu-luiz,Tadeu,Luiz,http://www.atpworldtour.com/en/players/tadeu-luiz/l042/overview,BRA,,,,,,,,,,,,,Right-Handed,
5436,l043,fernando-luna,Fernando,Luna,http://www.atpworldtour.com/en/players/fernando-luna/l043/overview,ESP,,"Ciudad Real, Spain",1958.04.24,1958.0,4.0,24.0,,150.0,68.0,"5'9""",69.0,175.0,Right-Handed,
5437,l044,peter-lundgren,Peter,Lundgren,http://www.atpworldtour.com/en/players/peter-lundgren/l044/overview,SWE,"Monte Carlo, Monaco","Gudmundra, Sweden",1965.01.29,1965.0,1.0,29.0,1983.0,176.0,80.0,"6'1""",73.0,185.0,Right-Handed,
5438,l045,robert-lutz,Robert,Lutz,http://www.atpworldtour.com/en/players/robert-lutz/l045/overview,USA,,"Lancaster, PA",1947.08.29,1947.0,8.0,29.0,,180.0,82.0,"5'11""",71.0,180.0,Right-Handed,
5439,l046,gustavo-luza,Gustavo,Luza,http://www.atpworldtour.com/en/players/gustavo-luza/l046/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1962.10.11,1962.0,10.0,11.0,1985.0,177.0,80.0,"6'1""",73.0,185.0,Right-Handed,
5440,l052,lajos-levai,Lajos,Levai,http://www.atpworldtour.com/en/players/lajos-levai/l052/overview,YUG,,,1952.02.07,1952.0,2.0,7.0,,,,,,,Right-Handed,
5441,l055,mike-lee,Mike,Lee,http://www.atpworldtour.com/en/players/mike-lee/l055/overview,USA,,"Tucson, AZ",1963.03.22,1963.0,3.0,22.0,,155.0,70.0,"5'10""",70.0,178.0,Right-Handed,
5442,l057,marcelo-lara,Marcelo,Lara,http://www.atpworldtour.com/en/players/marcelo-lara/l057/overview,MEX,,"Mexico, City, Mexico",1947.10.05,1947.0,10.0,5.0,,,,,,,,
5443,l056,peter-lamb,Peter,Lamb,http://www.atpworldtour.com/en/players/peter-lamb/l056/overview,RSA,,,1959.03.12,1959.0,3.0,12.0,,,,,,,Right-Handed,
5444,l058,rod-laver,Rod,Laver,http://www.atpworldtour.com/en/players/rod-laver/l058/overview,AUS,"Carlsbad, CA, USA","Rockhampton, Qld, Australia",1938.08.09,1938.0,8.0,9.0,,150.0,68.0,"5'8""",68.0,173.0,Left-Handed,
5445,l060,cary-leeds,Cary,Leeds,http://www.atpworldtour.com/en/players/cary-leeds/l060/overview,USA,,New York City,1957.04.16,1957.0,4.0,16.0,,,,,,,Right-Handed,
5446,l061,tom-leonard,Tom,Leonard,http://www.atpworldtour.com/en/players/tom-leonard/l061/overview,USA,"South Pasadena, CA, U.S.A.","Des Moines, IA",1948.07.15,1948.0,7.0,15.0,,163.0,74.0,"5'9""",69.0,175.0,Right-Handed,
5447,l062,cliff-letcher,Cliff,Letcher,http://www.atpworldtour.com/en/players/cliff-letcher/l062/overview,AUS,,"Pyramid Hill, Australia",1952.02.09,1952.0,2.0,9.0,,,,,,,Right-Handed,
5448,l063,john-chris-lewis,John Chris,Lewis,http://www.atpworldtour.com/en/players/john-chris-lewis/l063/overview,USA,,,,,,,,,,,,,,
5449,l064,william-lloyd,William,Lloyd,http://www.atpworldtour.com/en/players/william-lloyd/l064/overview,AUS,"Sydney, Australia",,1949.05.07,1949.0,5.0,7.0,,,,,,,,
5450,l065,bill-lofgren,Bill,Lofgren,http://www.atpworldtour.com/en/players/bill-lofgren/l065/overview,USA,,,1948.07.31,1948.0,7.0,31.0,,,,,,,Right-Handed,
5451,l075,luis-lobo,Luis,Lobo,http://www.atpworldtour.com/en/players/luis-lobo/l075/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1970.11.09,1970.0,11.0,9.0,,168.0,76.0,"5'11""",71.0,180.0,Right-Handed,
5452,l066,joaquin-loyo-mayo,Joaquin,Loyo-Mayo,http://www.atpworldtour.com/en/players/joaquin-loyo-mayo/l066/overview,MEX,,"Vera Cruz, Mexico",1945.08.16,1945.0,8.0,16.0,,,,,,,,
5453,l079,carlos-lando,Carlos,Lando,http://www.atpworldtour.com/en/players/carlos-lando/l079/overview,ARG,,,,,,,,,,,,,Right-Handed,
5454,l083,david-lloyd,David,Lloyd,http://www.atpworldtour.com/en/players/david-lloyd/l083/overview,GBR,,"Leigh-on-Sea, England",1948.01.03,1948.0,1.0,3.0,,,,,,,Right-Handed,
5455,l086,marian-laudin,Marian,Laudin,http://www.atpworldtour.com/en/players/marian-laudin/l086/overview,NED,,,,,,,,,,,,,Right-Handed,
5456,l085,richard-leach-sr,Richard,Leach Sr.,http://www.atpworldtour.com/en/players/richard-leach-sr/l085/overview,USA,,"Arcadia, CA",1940.03.06,1940.0,3.0,6.0,,,,,,,,
5457,l090,david-livingston,David,Livingston,http://www.atpworldtour.com/en/players/david-livingston/l090/overview,USA,,"Albuquerque, NM, USA",1962.12.29,1962.0,12.0,29.0,,150.0,68.0,"5'11""",71.0,180.0,Right-Handed,
5458,l092,roberto-lombardi,Roberto,Lombardi,http://www.atpworldtour.com/en/players/roberto-lombardi/l092/overview,ITA,,,,,,,,,,,,,Ambidextrous,
5459,l094,martin-lorenzoni,Martin,Lorenzoni,http://www.atpworldtour.com/en/players/martin-lorenzoni/l094/overview,ITA,,,,,,,,,,,,,Right-Handed,
5460,l091,stefan-lochbihler,Stefan,Lochbihler,http://www.atpworldtour.com/en/players/stefan-lochbihler/l091/overview,AUT,,"Innsbruck, Austria",1965.10.01,1965.0,10.0,1.0,,160.0,73.0,"5'11""",71.0,180.0,Right-Handed,
5461,l095,chris-louw,Chris,Louw,http://www.atpworldtour.com/en/players/chris-louw/l095/overview,RSA,,,,,,,,,,,,,Right-Handed,
5462,l096,todd-lundy,Todd,Lundy,http://www.atpworldtour.com/en/players/todd-lundy/l096/overview,USA,,"State College, PA, USA",1956.02.17,1956.0,2.0,17.0,,,,,,,Right-Handed,
5463,l0ao,christian-lakoseljac,Christian,Lakoseljac,http://www.atpworldtour.com/en/players/christian-lakoseljac/l0ao/overview,CAN,,,1998.12.23,1998.0,12.0,23.0,,,,,,,Ambidextrous,
5464,l104,andy-lucchesi,Andy,Lucchesi,http://www.atpworldtour.com/en/players/andy-lucchesi/l104/overview,USA,,"Menlo Park, CA, USA",,,,,,,,,,,Right-Handed,
5465,l109,jorge-lemann,Jorge,Lemann,http://www.atpworldtour.com/en/players/jorge-lemann/l109/overview,BRA,,,,,,,,,,,,,Right-Handed,
5466,l115,carlos-lopez,Carlos,Lopez,http://www.atpworldtour.com/en/players/carlos-lopez/l115/overview,MEX,,,,,,,,,,,,,Right-Handed,
5467,l111,larry-loeb,Larry,Loeb,http://www.atpworldtour.com/en/players/larry-loeb/l111/overview,USA,,,,,,,,,,,,,Right-Handed,
5468,l114,tony-lloyd,Tony,Lloyd,http://www.atpworldtour.com/en/players/tony-lloyd/l114/overview,GBR,"Leigh-on-Sea, England","Leigh-on-Sea, England",1956.12.03,1956.0,12.0,3.0,,,,,,,Right-Handed,
5469,l117,premjit-lall,Premjit,Lall,http://www.atpworldtour.com/en/players/premjit-lall/l117/overview,IND,"Calcutta, India","Calcutta, India",1940.10.20,1940.0,10.0,20.0,,,,,,,Right-Handed,
5470,l119,sergei-likhachev,Sergei,Likhachev,http://www.atpworldtour.com/en/players/sergei-likhachev/l119/overview,RUS,,"Baku, Soviet Union",1940.03.20,1940.0,3.0,20.0,,,,,,,Right-Handed,
5471,l118,jan-leschly,Jan,Leschly,http://www.atpworldtour.com/en/players/jan-leschly/l118/overview,DEN,,Jutland,1940.09.11,1940.0,9.0,11.0,,,,,,,Left-Handed,
5472,l121,lance-lumsden,Lance,Lumsden,http://www.atpworldtour.com/en/players/lance-lumsden/l121/overview,JAM,,,,,,,,,,,,,Right-Handed,
5473,l120,thomas-lejus,Thomas,Lejus,http://www.atpworldtour.com/en/players/thomas-lejus/l120/overview,RUS,,"Tallinn, Estonia",1941.08.28,1941.0,8.0,28.0,,,,,,,Right-Handed,
5474,l122,bronislaw-lewandowski,Bronislaw,Lewandowski,http://www.atpworldtour.com/en/players/bronislaw-lewandowski/l122/overview,POL,,,,,,,,,,,,,,
5475,l123,michel-leclercq,Michel,Leclercq,http://www.atpworldtour.com/en/players/michel-leclercq/l123/overview,FRA,,,,,,,,,,,,,,
5476,l125,richard-legendre,Richard,Legendre,http://www.atpworldtour.com/en/players/richard-legendre/l125/overview,CAN,"Montreal, Quebec, Canada","Quebec, Canada",1953.01.19,1953.0,1.0,19.0,,,,,,,Right-Handed,
5477,l124,peter-langsford,Peter,Langsford,http://www.atpworldtour.com/en/players/peter-langsford/l124/overview,AUS,,,,,,,,,,,,,Right-Handed,
5478,l126,terry-lee,Terry,Lee,http://www.atpworldtour.com/en/players/terry-lee/l126/overview,USA,,,,,,,,,,,,,Ambidextrous,
5479,l127,john-lucas,John,Lucas,http://www.atpworldtour.com/en/players/john-lucas/l127/overview,USA,,"Durham, NC, USA",1954.10.31,1954.0,10.0,31.0,,,,,,,Right-Handed,
5480,l134,giovanni-lelli-mami,Giovanni,Lelli Mami,http://www.atpworldtour.com/en/players/giovanni-lelli-mami/l134/overview,ITA,,,,,,,,,,,,,,
5481,l133,andrzej-licis,Andrzej,Licis,http://www.atpworldtour.com/en/players/andrzej-licis/l133/overview,POL,,,,,,,,,,,,,Right-Handed,
5482,l138,trevor-little,Trevor,Little,http://www.atpworldtour.com/en/players/trevor-little/l138/overview,AUS,,,,,,,,,,,,,Right-Handed,
5483,l139,jean-lovera,Jean,Lovera,http://www.atpworldtour.com/en/players/jean-lovera/l139/overview,FRA,,,,,,,,,,,,,Right-Handed,
5484,l149,woo-ryong-lee,Woo-Ryong,Lee,http://www.atpworldtour.com/en/players/woo-ryong-lee/l149/overview,KOR,,"Kimhae, South Korea",1961.04.08,1961.0,4.0,8.0,,152.0,69.0,"5'8""",68.0,173.0,,
5485,l150,kevin-long,Kevin,Long,http://www.atpworldtour.com/en/players/kevin-long/l150/overview,USA,,"Cape Coral, FL, USA",1963.04.25,1963.0,4.0,25.0,,,,,,,Right-Handed,
5486,l151,dirk-leppen,Dirk,Leppen,http://www.atpworldtour.com/en/players/dirk-leppen/l151/overview,GER,,"Vreden, Germany",1966.08.23,1966.0,8.0,23.0,,165.0,75.0,"5'11""",71.0,180.0,Right-Handed,
5487,l153,peter-lamp,Peter,Lamp,http://www.atpworldtour.com/en/players/peter-lamp/l153/overview,RUS,,,,,,,,,,,,,Right-Handed,
5488,l154,robert-layton,Robert,Layton,http://www.atpworldtour.com/en/players/robert-layton/l154/overview,AUS,,,,,,,,,,,,,Right-Handed,
5489,l155,henry-ladyman,Henry,Ladyman,http://www.atpworldtour.com/en/players/henry-ladyman/l155/overview,AUS,,,,,,,,,,,,,Right-Handed,
5490,l156,bengt-lundstedt,Bengt,Lundstedt,http://www.atpworldtour.com/en/players/bengt-lundstedt/l156/overview,SWE,,,,,,,,,,,,,Right-Handed,
5491,l157,terje-larsen,Terje,Larsen,http://www.atpworldtour.com/en/players/terje-larsen/l157/overview,SWE,,,,,,,,,,,,,Left-Handed,
5492,l158,jan-eric-lundquist,Jan-Eric,Lundquist,http://www.atpworldtour.com/en/players/jan-eric-lundquist/l158/overview,SWE,,,1937.04.14,1937.0,4.0,14.0,,,,,,,,
5493,l169,a-luttrell,A.,Luttrell,http://www.atpworldtour.com/en/players/a-luttrell/l169/overview,AUS,,,,,,,,,,,,,Right-Handed,
5494,l178,pierre-lemoine,Pierre,Lemoine,http://www.atpworldtour.com/en/players/pierre-lemoine/l178/overview,FRA,,,,,,,,,,,,,Right-Handed,
5495,l183,philippe-lacombrade,Philippe,Lacombrade,http://www.atpworldtour.com/en/players/philippe-lacombrade/l183/overview,FRA,,,,,,,,,,,,,Right-Handed,
5496,l189,andreas-lesch,Andreas,Lesch,http://www.atpworldtour.com/en/players/andreas-lesch/l189/overview,GER,,"Cologne, Germany",1966.01.04,1966.0,1.0,4.0,,190.0,86.0,"6'5""",77.0,196.0,Left-Handed,
5497,l197,andrew-lobb,Andrew,Lobb,http://www.atpworldtour.com/en/players/andrew-lobb/l197/overview,NZL,,"Auckland, New Zealand",1965.04.24,1965.0,4.0,24.0,,170.0,77.0,"5'11""",71.0,180.0,Right-Handed,
5498,l200,robert-lindberg,Robert,Lindberg,http://www.atpworldtour.com/en/players/robert-lindberg/l200/overview,SWE,,,,,,,,,,,,,Right-Handed,
